source_id,source_row,source_status,bus,pmin_mw,pmin_pu,pmax_mw,pmax_pu,gap_1e-3_commitment,gap_1e-3_mip_dispatch_mw,gap_1e-3_mip_dispatch_pu,gap_1e-3_pricing_dispatch_mw,gap_1e-3_pricing_dispatch_pu,gap_1e-3_price_per_mwh,gap_1e-3_price_per_pu_hour,gap_1e-4_commitment,gap_1e-4_mip_dispatch_mw,gap_1e-4_mip_dispatch_pu,gap_1e-4_pricing_dispatch_mw,gap_1e-4_pricing_dispatch_pu,gap_1e-4_price_per_mwh,gap_1e-4_price_per_pu_hour,gap_1e-5_commitment,gap_1e-5_mip_dispatch_mw,gap_1e-5_mip_dispatch_pu,gap_1e-5_pricing_dispatch_mw,gap_1e-5_pricing_dispatch_pu,gap_1e-5_price_per_mwh,gap_1e-5_price_per_pu_hour,gap_1e-6_commitment,gap_1e-6_mip_dispatch_mw,gap_1e-6_mip_dispatch_pu,gap_1e-6_pricing_dispatch_mw,gap_1e-6_pricing_dispatch_pu,gap_1e-6_price_per_mwh,gap_1e-6_price_per_pu_hour,gap_1e-7_commitment,gap_1e-7_mip_dispatch_mw,gap_1e-7_mip_dispatch_pu,gap_1e-7_pricing_dispatch_mw,gap_1e-7_pricing_dispatch_pu,gap_1e-7_price_per_mwh,gap_1e-7_price_per_pu_hour
gen-row-0057,57,0,394,34.92,0.3492,116.4,1.1640000000000001,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322
gen-row-0058,58,0,395,34.92,0.3492,116.4,1.1640000000000001,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322
gen-row-0059,59,0,396,34.92,0.3492,116.4,1.1640000000000001,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322,0,0.0,0.0,0.0,0.0,27.022689866293224,2702.268986629322
gen-row-0060,60,0,409,30.0,0.3,100.0,1.0,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582
gen-row-0061,61,1,410,41.08,0.4108,136.95,1.3695,1,136.95000000000277,1.3695000000000277,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000277,1.3695000000000277,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000277,1.3695000000000277,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000277,1.3695000000000277,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000277,1.3695000000000277,136.95,1.3695,27.260086917725822,2726.008691772582
gen-row-0062,62,1,411,41.08,0.4108,136.95,1.3695,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582
gen-row-0063,63,1,412,41.08,0.4108,136.95,1.3695,1,136.95000000000022,1.3695000000000022,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000022,1.3695000000000022,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000022,1.3695000000000022,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000022,1.3695000000000022,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95000000000022,1.3695000000000022,136.95,1.3695,27.260086917725822,2726.008691772582
gen-row-0064,64,1,413,41.08,0.4108,136.95,1.3695,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582,1,136.95,1.3695,136.95,1.3695,27.260086917725822,2726.008691772582
gen-row-0065,65,0,414,33.33,0.3333,111.1,1.111,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582,0,0.0,0.0,0.0,0.0,27.260086917725822,2726.008691772582
gen-row-0066,66,1,430,0.3,0.003,1.0,0.01,1,1.0,0.01,1.0,0.01,26.668007531214723,2666.800753121472,1,1.0,0.01,1.0,0.01,26.668007531214723,2666.800753121472,1,1.0,0.01,1.0,0.01,26.668007531214723,2666.800753121472,1,1.0,0.01,1.0,0.01,26.668007531214723,2666.800753121472,1,1.0,0.01,1.0,0.01,26.668007531214723,2666.800753121472
gen-row-0067,67,1,431,0.99,0.009899999999999999,3.3,0.033,1,3.3,0.033,3.3,0.033,26.668007531214723,2666.800753121472,1,3.3,0.033,3.3,0.033,26.668007531214723,2666.800753121472,1,3.3,0.033,3.3,0.033,26.668007531214723,2666.800753121472,1,3.3,0.033,3.3,0.033,26.668007531214723,2666.800753121472,1,3.3,0.033,3.3,0.033,26.668007531214723,2666.800753121472
gen-row-0068,68,1,432,0.36,0.0036,1.2,0.012,1,1.2,0.012,1.2,0.012,26.668007531214723,2666.800753121472,1,1.2,0.012,1.2,0.012,26.668007531214723,2666.800753121472,1,1.2,0.012,1.2,0.012,26.668007531214723,2666.800753121472,1,1.2,0.012,1.2,0.012,26.668007531214723,2666.800753121472,1,1.2,0.012,1.2,0.012,26.668007531214723,2666.800753121472
gen-row-0069,69,1,433,2.01,0.020099999999999996,6.7,0.067,1,6.7,0.067,6.7,0.067,26.668007531214723,2666.800753121472,1,6.7,0.067,6.7,0.067,26.668007531214723,2666.800753121472,1,6.7,0.067,6.7,0.067,26.668007531214723,2666.800753121472,1,6.7,0.067,6.7,0.067,26.668007531214723,2666.800753121472,1,6.7,0.067,6.7,0.067,26.668007531214723,2666.800753121472
gen-row-0070,70,1,434,1.29,0.0129,4.3,0.043,1,4.3,0.043,4.3,0.043,26.668007531214723,2666.800753121472,1,4.3,0.043,4.3,0.043,26.668007531214723,2666.800753121472,1,4.3,0.043,4.3,0.043,26.668007531214723,2666.800753121472,1,4.3,0.043,4.3,0.043,26.668007531214723,2666.800753121472,1,4.3,0.043,4.3,0.043,26.668007531214723,2666.800753121472
gen-row-0071,71,0,435,59.1,0.591,197.0,1.97,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472
gen-row-0072,72,0,436,59.1,0.591,197.0,1.97,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472,0,0.0,0.0,0.0,0.0,26.668007531214723,2666.800753121472
gen-row-0073,73,1,437,59.1,0.591,197.0,1.97,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472
gen-row-0074,74,1,438,59.1,0.591,197.0,1.97,1,196.99999999999974,1.9699999999999975,197.0,1.97,26.668007531214723,2666.800753121472,1,196.99999999999974,1.9699999999999975,197.0,1.97,26.668007531214723,2666.800753121472,1,196.99999999999974,1.9699999999999975,197.0,1.97,26.668007531214723,2666.800753121472,1,196.99999999999974,1.9699999999999975,197.0,1.97,26.668007531214723,2666.800753121472,1,196.99999999999974,1.9699999999999975,197.0,1.97,26.668007531214723,2666.800753121472
gen-row-0075,75,1,439,59.1,0.591,197.0,1.97,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472,1,197.0,1.97,197.0,1.97,26.668007531214723,2666.800753121472
gen-row-0076,76,0,442,32.4,0.324,108.0,1.08,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492
gen-row-0077,77,0,443,52.5,0.525,175.0,1.75,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492
gen-row-0078,78,0,444,0.99,0.009899999999999999,3.3,0.033,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492,0,0.0,0.0,0.0,0.0,27.12782019738492,2712.782019738492
gen-row-0079,79,1,455,66.85,0.6685,222.83,2.2283,1,222.830000000002,2.22830000000002,222.83,2.2283,27.373133999999975,2737.3133999999977,1,222.830000000002,2.22830000000002,222.83,2.2283,27.373133999999975,2737.3133999999977,1,222.830000000002,2.22830000000002,222.83,2.2283,27.373133999999975,2737.3133999999977,1,222.830000000002,2.22830000000002,222.83,2.2283,27.373133999999975,2737.3133999999977,1,222.830000000002,2.22830000000002,222.83,2.2283,27.373133999999975,2737.3133999999977
gen-row-0080,80,1,456,133.7,1.337,445.67,4.4567000000000005,1,300.8530035529732,3.008530035529732,300.8530035529586,3.0085300355295863,27.373133999999975,2737.3133999999977,1,300.8530035529732,3.008530035529732,300.8530035529586,3.0085300355295863,27.373133999999975,2737.3133999999977,1,300.8530035529732,3.008530035529732,300.8530035529586,3.0085300355295863,27.373133999999975,2737.3133999999977,1,300.8530035529732,3.008530035529732,300.8530035529586,3.0085300355295863,27.373133999999975,2737.3133999999977,1,300.8530035529732,3.008530035529732,300.8530035529586,3.0085300355295863,27.373133999999975,2737.3133999999977
gen-row-0081,81,1,458,32.88,0.32880000000000004,109.6,1.0959999999999999,1,109.6,1.0959999999999999,109.6,1.0959999999999999,27.37225806535124,2737.225806535124,1,109.6,1.0959999999999999,109.6,1.0959999999999999,27.37225806535124,2737.225806535124,1,109.6,1.0959999999999999,109.6,1.0959999999999999,27.37225806535124,2737.225806535124,1,109.6,1.0959999999999999,109.6,1.0959999999999999,27.37225806535124,2737.225806535124,1,109.6,1.0959999999999999,109.6,1.0959999999999999,27.37225806535124,2737.225806535124
gen-row-0082,82,0,463,2.16,0.0216,7.2,0.07200000000000001,0,0.0,0.0,0.0,0.0,27.34835615498992,2734.835615498992,0,0.0,0.0,0.0,0.0,27.34835615498992,2734.835615498992,0,0.0,0.0,0.0,0.0,27.34835615498992,2734.835615498992,0,0.0,0.0,0.0,0.0,27.34835615498992,2734.835615498992,0,0.0,0.0,0.0,0.0,27.34835615498992,2734.835615498992
gen-row-0083,83,1,480,16.8,0.168,56.0,0.56,1,56.0,0.56,56.0,0.56,27.372843086294736,2737.284308629474,1,56.0,0.56,56.0,0.56,27.372843086294736,2737.284308629474,1,56.0,0.56,56.0,0.56,27.372843086294736,2737.284308629474,1,56.0,0.56,56.0,0.56,27.372843086294736,2737.284308629474,1,56.0,0.56,56.0,0.56,27.372843086294736,2737.284308629474
gen-row-0084,84,1,481,13.5,0.135,45.0,0.45,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474
gen-row-0085,85,1,482,13.5,0.135,45.0,0.45,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474,1,45.0,0.45,45.0,0.45,27.372843086294736,2737.284308629474
gen-row-0086,86,1,483,7.2,0.07200000000000001,24.0,0.24,1,24.000000000000227,0.24000000000000227,24.0,0.24,27.372843086294736,2737.284308629474,1,24.000000000000227,0.24000000000000227,24.0,0.24,27.372843086294736,2737.284308629474,1,24.000000000000227,0.24000000000000227,24.0,0.24,27.372843086294736,2737.284308629474,1,24.000000000000227,0.24000000000000227,24.0,0.24,27.372843086294736,2737.284308629474,1,24.000000000000227,0.24000000000000227,24.0,0.24,27.372843086294736,2737.284308629474
gen-row-0087,87,1,484,8.4,0.084,28.0,0.28,1,28.0,0.28,28.0,0.28,27.372843086294736,2737.284308629474,1,28.0,0.28,28.0,0.28,27.372843086294736,2737.284308629474,1,28.0,0.28,28.0,0.28,27.372843086294736,2737.284308629474,1,28.0,0.28,28.0,0.28,27.372843086294736,2737.284308629474,1,28.0,0.28,28.0,0.28,27.372843086294736,2737.284308629474
gen-row-0088,88,0,494,1.74,0.0174,5.8,0.057999999999999996,0,0.0,0.0,0.0,0.0,29.115761358173902,2911.5761358173904,0,0.0,0.0,0.0,0.0,29.115761358173902,2911.5761358173904,0,0.0,0.0,0.0,0.0,29.115761358173902,2911.5761358173904,0,0.0,0.0,0.0,0.0,29.115761358173902,2911.5761358173904,0,0.0,0.0,0.0,0.0,29.115761358173902,2911.5761358173904
gen-row-0089,89,1,497,18.0,0.18,60.0,0.6,1,60.000000000000036,0.6000000000000003,60.0,0.6,8.143000000000026,814.3000000000026,1,60.000000000000036,0.6000000000000003,60.0,0.6,8.143000000000026,814.3000000000026,1,60.000000000000036,0.6000000000000003,60.0,0.6,8.143000000000026,814.3000000000026,1,60.000000000000036,0.6000000000000003,60.0,0.6,8.143000000000026,814.3000000000026,1,60.000000000000036,0.6000000000000003,60.0,0.6,8.143000000000026,814.3000000000026
gen-row-0090,90,1,498,5.4,0.054000000000000006,18.0,0.18,1,18.0,0.18,18.0,0.18,8.143000000000026,814.3000000000026,1,18.0,0.18,18.0,0.18,8.143000000000026,814.3000000000026,1,18.0,0.18,18.0,0.18,8.143000000000026,814.3000000000026,1,18.0,0.18,18.0,0.18,8.143000000000026,814.3000000000026,1,18.0,0.18,18.0,0.18,8.143000000000026,814.3000000000026
