source_id,source_row,bus,source_status,pmin_mw,pmin_pu,pmax_mw,pmax_pu,gap_uncertified_secure_commitment,gap_uncertified_secure_dispatch_mw,gap_uncertified_secure_dispatch_pu,mip_gap,requested_mip_gap,independent_security_verification,price_status,price_per_mwh,price_per_pu_hour
gen-row-0174,174,4192,1,3.12,0.031200000000000002,10.4,0.10400000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0175,175,4192,1,80.1,0.8009999999999999,267.0,2.67,1,267.0,2.67,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0176,176,4192,1,80.1,0.8009999999999999,267.0,2.67,1,267.0,2.67,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0177,177,4192,1,80.1,0.8009999999999999,267.0,2.67,1,267.0,2.67,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0178,178,4192,1,55.13,0.5513,183.77,1.8377000000000001,1,183.77,1.8377000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0179,179,4192,1,55.13,0.5513,183.77,1.8377000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0180,180,4194,1,151.2,1.5119999999999998,151.2,1.5119999999999998,1,151.2,1.5119999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0181,181,4195,1,69.0,0.69,69.0,0.69,1,69.0,0.69,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0182,182,5020,1,90.0,0.9,90.0,0.9,1,90.0,0.9,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0183,183,5023,0,1.44,0.0144,4.8,0.048,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0184,184,5035,0,1.26,0.0126,4.2,0.042,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0185,185,5036,0,1.92,0.0192,6.4,0.064,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0186,186,5037,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0187,187,5038,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0188,188,5039,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0189,189,5040,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0190,190,5041,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0191,191,5042,1,92.54,0.9254000000000001,308.47,3.0847,1,308.47,3.0847,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0192,192,5051,1,25.41,0.2541,84.7,0.847,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0193,193,5057,0,95.2,0.9520000000000001,317.35,3.1735,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0194,194,5058,1,95.2,0.9520000000000001,317.35,3.1735,1,317.3500000000001,3.1735000000000007,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0195,195,5065,1,3.18,0.0318,10.6,0.106,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0196,196,5066,0,0.54,0.0054,1.8,0.018000000000000002,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0197,197,5067,1,131.48,1.3148,438.27,4.3827,1,438.27,4.3827,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0198,198,5068,1,131.48,1.3148,438.27,4.3827,1,438.27,4.3827,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0199,199,5069,1,131.48,1.3148,438.27,4.3827,1,438.27,4.3827,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0200,200,5089,0,0.0,0.0,123.9,1.239,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0201,201,5106,0,3.24,0.032400000000000005,10.8,0.10800000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0202,202,5107,0,1.71,0.0171,5.7,0.057,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0203,203,5166,1,37.95,0.3795,126.5,1.265,1,126.49999999999999,1.265,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0204,204,5167,1,0.48,0.0048,1.6,0.016,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0205,205,5170,1,45.0,0.45,45.0,0.45,1,45.0,0.45,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0206,206,5198,1,112.5,1.125,112.5,1.125,1,112.5,1.125,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0207,207,5206,1,74.6,0.746,248.67,2.4867,1,248.67,2.4867,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0208,208,5207,1,74.6,0.746,248.67,2.4867,1,248.67,2.4867,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0209,209,5208,1,74.6,0.746,248.67,2.4867,1,248.67,2.4867,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0210,210,5238,1,168.75,1.6875,168.75,1.6875,1,168.75,1.6875,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0211,211,5243,1,112.5,1.125,112.5,1.125,1,112.5,1.125,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0212,212,5262,1,364.5,3.645,1215.0,12.15,1,1214.9999999999998,12.149999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0213,213,5263,1,364.5,3.645,1215.0,12.15,1,1214.9999999999998,12.149999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0214,214,5281,1,80.32,0.8031999999999999,267.73,2.6773000000000002,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0215,215,5282,1,80.32,0.8031999999999999,267.73,2.6773000000000002,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0216,216,5283,0,80.32,0.8031999999999999,267.73,2.6773000000000002,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0217,217,5297,0,0.96,0.0096,3.2,0.032,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0218,218,5298,1,34.5,0.345,115.0,1.15,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0219,219,5299,1,34.5,0.345,115.0,1.15,1,115.00000000000003,1.1500000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0220,220,5300,1,34.5,0.345,115.0,1.15,1,115.00000000000003,1.1500000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0221,221,5301,1,24.81,0.2481,82.7,0.8270000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0222,222,5302,1,139.13,1.3913,463.75,4.6375,1,463.7500000000001,4.637500000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0223,223,5303,1,139.13,1.3913,463.75,4.6375,1,463.7500000000001,4.637500000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0224,224,5319,1,78.84,0.7884,262.8,2.628,1,262.8,2.628,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0225,225,5320,0,78.84,0.7884,262.8,2.628,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0226,226,5321,1,78.84,0.7884,262.8,2.628,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0227,227,5324,1,85.22,0.8522,284.07,2.8407,1,284.07,2.8407,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0228,228,5325,1,85.22,0.8522,284.07,2.8407,1,284.07000000000005,2.8407000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0229,229,5326,1,85.22,0.8522,284.07,2.8407,1,284.07,2.8407,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0230,230,5342,1,8.4,0.084,8.4,0.084,1,8.4,0.084,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0231,231,5343,1,207.5,2.075,207.5,2.075,1,207.50000000000003,2.075,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0232,232,5360,1,302.4,3.0239999999999996,1008.0,10.08,1,976.0357075338186,9.760357075338186,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0233,233,5363,1,3.12,0.031200000000000002,10.4,0.10400000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0234,234,5364,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0235,235,5365,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0236,236,5366,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0237,237,5367,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0238,238,5368,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0239,239,5369,1,64.0,0.64,213.33,2.1333,1,213.33,2.1333,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0240,240,5382,1,62.7,0.627,209.0,2.09,1,209.0,2.09,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0241,241,5383,1,62.7,0.627,209.0,2.09,1,209.0,2.09,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0242,242,5399,1,124.2,1.242,124.2,1.242,1,124.2,1.242,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0243,243,5403,1,26.82,0.2682,89.4,0.894,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0244,244,5404,1,26.82,0.2682,89.4,0.894,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0245,245,5405,1,26.82,0.2682,89.4,0.894,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0246,246,5406,1,26.82,0.2682,89.4,0.894,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0247,247,5415,1,36.6,0.366,122.0,1.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0248,248,5416,1,36.6,0.366,122.0,1.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0249,249,5417,1,36.6,0.366,122.0,1.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0250,250,5418,1,35.64,0.3564,118.8,1.188,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0251,251,5419,1,35.64,0.3564,118.8,1.188,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0252,252,5423,1,3.72,0.037200000000000004,12.4,0.124,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0253,253,5424,0,0.96,0.0096,3.2,0.032,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0254,254,5444,0,86.7,0.867,289.0,2.89,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0255,255,5444,0,86.7,0.867,289.0,2.89,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0256,256,5444,0,86.7,0.867,289.0,2.89,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0257,257,5444,1,86.7,0.867,289.0,2.89,1,288.99999999999994,2.8899999999999992,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0258,258,5444,1,86.7,0.867,289.0,2.89,1,288.99999999999994,2.8899999999999992,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0259,259,5444,0,86.7,0.867,289.0,2.89,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0260,260,5444,1,42.39,0.4239,141.3,1.413,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0261,261,5444,1,42.39,0.4239,141.3,1.413,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0262,262,6006,1,63.9,0.639,213.0,2.13,1,213.00000000000003,2.1300000000000003,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0263,263,6007,0,127.8,1.278,426.0,4.26,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0264,264,6008,1,59.5,0.595,198.33,1.9833,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0265,265,6009,1,59.5,0.595,198.33,1.9833,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0266,266,6010,1,59.5,0.595,198.33,1.9833,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0267,267,6041,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0268,268,6042,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0269,269,6048,0,1.02,0.0102,3.4,0.034,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0270,270,6049,0,2.88,0.0288,9.6,0.096,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0271,271,6050,0,1.32,0.0132,4.4,0.044000000000000004,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0272,272,6051,1,17.22,0.1722,57.4,0.574,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0273,273,6052,0,17.22,0.1722,57.4,0.574,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0274,274,6053,1,17.22,0.1722,57.4,0.574,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0275,275,6054,1,17.22,0.1722,57.4,0.574,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0276,276,6069,1,54.41,0.5440999999999999,181.37,1.8137,1,181.37,1.8137,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0277,277,6070,1,54.41,0.5440999999999999,181.37,1.8137,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0278,278,6071,1,54.41,0.5440999999999999,181.37,1.8137,1,181.37,1.8137,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0279,279,6072,0,54.41,0.5440999999999999,181.37,1.8137,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0280,280,6073,1,54.41,0.5440999999999999,181.37,1.8137,1,181.37,1.8137,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0281,281,6074,1,54.41,0.5440999999999999,181.37,1.8137,1,181.37,1.8137,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0282,282,6078,1,169.0,1.69,563.33,5.6333,1,525.6999307033252,5.256999307033252,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0283,283,6079,1,169.0,1.69,563.33,5.6333,1,563.3300000000002,5.633300000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0284,284,6080,1,169.0,1.69,563.33,5.6333,1,523.897,5.23897,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0285,285,6082,1,41.37,0.41369999999999996,41.37,0.41369999999999996,1,41.37,0.41369999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0286,286,6083,1,65.3,0.653,65.3,0.653,1,65.3,0.653,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0287,287,6085,1,1.05,0.0105,1.05,0.0105,1,1.05,0.0105,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0288,288,6086,1,22.5,0.225,22.5,0.225,1,22.5,0.225,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0289,289,6087,0,1.65,0.0165,5.5,0.055,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0290,290,6088,1,7.95,0.0795,7.95,0.0795,1,7.95,0.0795,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0291,291,6089,1,10.42,0.1042,10.42,0.1042,1,10.42,0.1042,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0292,292,6090,1,30.52,0.30519999999999997,30.52,0.30519999999999997,1,30.520000000000003,0.3052,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0293,293,6104,1,18.15,0.1815,60.5,0.605,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0294,294,6105,1,18.15,0.1815,60.5,0.605,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0295,295,6106,1,36.3,0.363,121.0,1.21,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0296,296,6110,1,177.18,1.7718,590.6,5.906000000000001,1,590.5999999999999,5.905999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0297,297,6111,1,198.45,1.9845,661.5,6.615,1,661.4999999999999,6.614999999999998,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0298,298,6144,0,2.52,0.0252,8.4,0.084,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0299,299,6145,1,133.8,1.338,446.0,4.46,1,446.0,4.46,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0300,300,6146,1,133.8,1.338,446.0,4.46,1,446.0,4.46,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0301,301,6147,1,279.6,2.7960000000000003,932.0,9.32,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0302,302,6148,0,216.6,2.166,722.0,7.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0303,303,6149,1,216.6,2.166,722.0,7.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0304,304,6164,1,70.52,0.7051999999999999,235.05,2.3505000000000003,1,235.05,2.3505000000000003,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0305,305,6165,1,70.52,0.7051999999999999,235.05,2.3505000000000003,1,235.05,2.3505000000000003,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0306,306,6166,1,70.52,0.7051999999999999,235.05,2.3505000000000003,1,235.05,2.3505000000000003,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0307,307,6167,1,70.52,0.7051999999999999,235.05,2.3505000000000003,1,235.05,2.3505000000000003,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0308,308,6213,1,177.9,1.7790000000000001,177.9,1.7790000000000001,1,177.9,1.7790000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0309,309,6214,1,552.3,5.523,552.3,5.523,1,552.3,5.523,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0310,310,6215,1,552.3,5.523,552.3,5.523,1,552.3,5.523,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0311,311,6216,1,552.3,5.523,552.3,5.523,1,552.3,5.523,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0312,312,6242,1,18.3,0.183,61.0,0.61,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0313,313,6243,1,54.9,0.5489999999999999,183.0,1.83,1,183.00000000000006,1.8300000000000005,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0314,314,6244,1,89.4,0.894,298.0,2.98,1,298.0,2.98,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0315,315,6245,1,89.4,0.894,298.0,2.98,1,298.0,2.98,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0316,316,6246,1,89.4,0.894,298.0,2.98,1,298.0,2.98,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0317,317,6247,1,55.0,0.55,183.33,1.8333000000000002,1,183.33000000000004,1.8333000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0318,318,6248,1,55.0,0.55,183.33,1.8333000000000002,1,183.33000000000004,1.8333000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0319,319,6249,1,55.0,0.55,183.33,1.8333000000000002,1,183.33000000000004,1.8333000000000004,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0320,320,6257,1,58.2,0.5820000000000001,194.0,1.94,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0321,321,6258,1,58.2,0.5820000000000001,194.0,1.94,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0322,322,6259,0,15.42,0.1542,51.4,0.514,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0323,323,6260,1,77.1,0.7709999999999999,257.0,2.57,1,257.0,2.57,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0324,324,6266,1,4.5,0.045,4.5,0.045,1,4.5,0.045,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0325,325,6267,1,7.2,0.07200000000000001,7.2,0.07200000000000001,1,7.200000000000001,0.07200000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0326,326,6268,1,4.5,0.045,4.5,0.045,1,4.5,0.045,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0327,327,6269,1,7.2,0.07200000000000001,7.2,0.07200000000000001,1,7.200000000000001,0.07200000000000001,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0328,328,6270,0,0.0,0.0,18.0,0.18,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0329,329,6271,0,0.0,0.0,11.0,0.11,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0330,330,6272,0,0.0,0.0,7.2,0.07200000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0331,331,6273,0,0.0,0.0,7.2,0.07200000000000001,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0332,332,6274,1,8.4,0.084,8.4,0.084,1,8.4,0.084,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0333,333,6295,1,61.87,0.6187,206.23,2.0623,1,206.22999999999996,2.0622999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0334,334,6296,1,61.87,0.6187,206.23,2.0623,1,206.22999999999996,2.0622999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0335,335,6297,1,61.9,0.619,206.23,2.0623,1,206.22999999999996,2.0622999999999996,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0336,336,6301,0,0.96,0.0096,3.2,0.032,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0337,337,6302,1,74.18,0.7418,247.25,2.4725,1,247.25,2.4725,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0338,338,6303,1,74.18,0.7418,247.25,2.4725,1,247.25,2.4725,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0339,339,6304,1,74.18,0.7418,247.25,2.4725,1,247.25,2.4725,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0340,340,6305,1,74.18,0.7418,247.25,2.4725,1,247.25,2.4725,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0341,341,6349,0,3.6,0.036000000000000004,12.0,0.12,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0342,342,6349,0,15.45,0.1545,51.5,0.515,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0343,343,6349,1,30.9,0.309,103.0,1.03,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0344,344,6349,0,0.69,0.0069,2.3,0.023,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0345,345,6349,0,1.38,0.0138,4.6,0.046,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0346,346,6349,0,0.45,0.0045000000000000005,1.5,0.015,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0347,347,6349,0,1.2,0.012,4.0,0.04,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
